Customer_ID,Previous_Season,Renewal_Season,Renewal,Renewal_or_Non-renewal_Date,Average_Price_Paid_Per_Seat_Previous_Season,Total_Seats_Previous_Season,Team_Win_Pct_Previous_Season,Games_Attended_Previous_Season,Games_Missed_Previous_Season,Total_Games_Previous_Season,Non-Game_Events_Attended_Previous_Season,Phone_Calls_Made_to_Customer_Last_90_Days_Before_Renewal_Date,Live_Phone_Conversations_With_Customer_Last_90_Days_Before_Renewal_Date,Emails_Sent_Last_90_Days_Before_Renewal_Date,Section_Previous_Season
572714,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,285.6,2,0.49,10,7,17,0,18,4,17,Reserved_Seats
572847,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,16-Oct-14,350.88,5,0.49,16,1,17,9,18,5,7,Reserved_Seats
573058,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,1,0.49,11,6,17,2,20,2,22,Reserved_Seats
573186,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,15,2,17,1,23,2,24,General_Admission
573724,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,522.24,2,0.49,11,6,17,4,30,3,18,Reserved_Seats
574039,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,410.4,2,0.49,9,8,17,0,6,1,0,Reserved_Seats
574091,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,2,0.49,5,12,17,0,23,2,0,General_Admission
574252,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,15,2,17,0,21,6,16,Reserved_Seats
574292,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,424.32,1,0.49,15,2,17,1,23,5,13,Reserved_Seats
575215,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,13,4,17,1,18,1,14,General_Admission
575406,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,720,4,0.49,12,5,17,4,26,5,26,Club_Level
575753,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,4,0.49,15,2,17,4,0,0,0,General_Admission
576200,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,12,5,17,2,15,3,14,Reserved_Seats
576509,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,9,8,17,2,19,2,14,Reserved_Seats
576637,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,12,5,17,0,21,3,18,Reserved_Seats
576794,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,457.92,4,0.49,13,4,17,3,0,0,0,Reserved_Seats
576982,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,5,12,17,0,6,1,0,General_Admission
577059,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,4,0.49,4,13,17,0,19,2,15,Reserved_Seats
577176,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,375.36,4,0.49,9,8,17,0,33,0,15,Reserved_Seats
577219,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,2,0.49,1,16,17,0,1,0,0,Reserved_Seats
577326,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,207.36,2,0.49,9,8,17,2,23,6,17,General_Admission
578036,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,13,4,17,2,29,4,21,Reserved_Seats
578129,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,4,13,17,0,32,0,0,General_Admission
578382,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,221.76,1,0.49,4,13,17,0,13,4,0,Reserved_Seats
578817,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,207.36,1,0.49,15,2,17,2,33,8,26,General_Admission
578819,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,11,6,17,0,22,2,23,Reserved_Seats
578903,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,375.36,4,0.49,11,6,17,0,0,0,0,Reserved_Seats
579149,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,17,0,17,0,22,1,20,Reserved_Seats
579453,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,478.8,4,0.49,8,9,17,2,0,0,0,Reserved_Seats
579481,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,8,9,17,0,11,2,0,General_Admission
579503,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,775.2,2,0.49,15,2,17,0,0,0,0,Club_Level
579859,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,492.48,4,0.49,3,14,17,0,1,0,0,Reserved_Seats
579953,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,7,10,17,0,4,2,0,General_Admission
579972,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,23-Jan-14,350.88,4,0.49,10,7,17,0,25,18,1,Reserved_Seats
580230,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,16,1,17,0,2,0,2,Reserved_Seats
580291,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,775.2,2,0.49,2,15,17,2,40,0,1,Club_Level
580312,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,8-Feb-14,350.88,4,0.49,8,9,17,0,0,0,0,Reserved_Seats
580315,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,3,0.49,15,2,17,9,0,0,0,Reserved_Seats
580409,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,285.6,2,0.49,15,2,17,2,34,1,21,Reserved_Seats
580620,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,17,0,17,0,27,5,21,Reserved_Seats
581090,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,330.24,4,0.49,14,3,17,6,23,7,18,Reserved_Seats
581181,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,17,0,17,2,29,5,28,General_Admission
581191,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,3,0.49,14,3,17,2,21,3,18,Reserved_Seats
581500,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,331.2,4,0.49,6,11,17,3,17,2,18,Reserved_Seats
581652,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,371.52,2,0.49,14,3,17,2,15,2,16,Reserved_Seats
581695,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,233.28,2,0.49,10,7,17,0,32,5,27,General_Admission
581850,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,3,14,17,0,1,0,0,Reserved_Seats
581930,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,407.04,2,0.49,16,1,17,5,13,2,10,Reserved_Seats
581934,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,14,3,17,0,14,2,17,Reserved_Seats
581988,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,331.2,4,0.49,14,3,17,4,8,2,1,Reserved_Seats
582230,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,8,9,17,0,1,0,0,Reserved_Seats
582247,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,356.16,1,0.49,14,3,17,0,22,8,15,Reserved_Seats
582660,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,432.48,2,0.49,8,9,17,0,0,0,0,Reserved_Seats
583465,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,432.48,2,0.49,5,12,17,0,0,0,0,Reserved_Seats
583639,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,407.04,2,0.49,14,3,17,0,21,7,15,Reserved_Seats
583649,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,375.36,2,0.49,8,9,17,9,35,7,24,Reserved_Seats
584250,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,16,1,17,0,23,3,19,Reserved_Seats
584407,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,465.12,4,0.49,12,5,17,3,0,0,0,Reserved_Seats
584491,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,13,4,17,2,43,4,24,General_Admission
584590,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,1,0.49,13,4,17,0,22,4,20,Reserved_Seats
584623,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,2,15,17,0,32,7,27,General_Admission
585297,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,17,0,17,0,35,5,29,General_Admission
586220,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,361.2,4,0.49,11,6,17,0,14,2,14,Reserved_Seats
586344,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,3,0.49,7,10,17,6,28,6,26,General_Admission
586593,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,375.36,4,0.49,9,8,17,4,0,0,0,Reserved_Seats
586827,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,5,0.49,16,1,17,0,0,0,0,Reserved_Seats
587363,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,6,11,17,4,4,2,1,Reserved_Seats
587658,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Jan-14,816,8,0.49,15,2,17,0,27,2,5,Club_Level
587778,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,6,11,17,2,25,3,23,Reserved_Seats
588021,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,14,3,17,0,21,4,18,Reserved_Seats
588241,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,4,0.49,17,0,17,7,0,0,0,Reserved_Seats
588510,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,17,0,17,6,14,2,0,Reserved_Seats
588909,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,775.2,2,0.49,13,4,17,0,17,3,17,Club_Level
589093,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,371.52,2,0.49,17,0,17,0,22,0,20,Reserved_Seats
589553,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,10,7,17,1,16,1,0,General_Admission
589592,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,14,3,17,0,24,0,17,Reserved_Seats
589661,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,309.12,4,0.49,11,6,17,2,21,4,17,Reserved_Seats
589667,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,8,9,17,0,20,2,14,Reserved_Seats
590190,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,389.28,8,0.49,14,3,17,3,0,0,0,Reserved_Seats
590281,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,15,2,17,0,26,2,22,General_Admission
590358,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,2,0.49,4,13,17,0,12,1,0,General_Admission
590398,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,136.544,3,0.49,9,8,17,2,24,1,24,General_Admission
590741,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,10,7,17,0,0,0,0,General_Admission
590978,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,9,8,17,8,36,7,27,General_Admission
591009,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,14,3,17,0,0,0,0,Reserved_Seats
591181,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,3,0.49,10,7,17,4,0,0,0,General_Admission
591288,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,4,0.49,17,0,17,3,23,1,17,Reserved_Seats
591324,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,1109.76,4,0.49,4,13,17,3,21,0,1,Platinum_Club
591937,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,1,0.49,14,3,17,11,0,0,0,Reserved_Seats
592134,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,465.12,2,0.49,3,14,17,3,61,1,0,Reserved_Seats
592166,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,2,0.49,15,2,17,2,17,2,15,Reserved_Seats
592272,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,432.48,5,0.49,13,4,17,5,13,3,0,Reserved_Seats
592675,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,1,0.49,17,0,17,10,21,3,21,Reserved_Seats
592726,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,10,7,17,0,17,0,1,General_Admission
593416,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,285.12,1,0.49,17,0,17,0,2,0,2,Reserved_Seats
593452,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,302.4,2,0.49,11,6,17,6,0,0,0,Reserved_Seats
593574,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,268.8,2,0.49,11,6,17,0,23,4,11,Reserved_Seats
593813,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,492.48,3,0.49,1,16,17,3,8,0,1,Reserved_Seats
593981,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,6,0.49,8,9,17,4,37,6,21,General_Admission
594180,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,13,4,17,0,26,8,20,General_Admission
594433,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,9-Feb-14,350.88,3,0.49,7,10,17,0,0,0,0,Reserved_Seats
594513,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,8,9,17,0,8,1,0,General_Admission
595082,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,233.28,1,0.49,17,0,17,4,22,4,23,General_Admission
595090,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Mar-14,457.92,2,0.49,10,7,17,0,7,3,2,Reserved_Seats
595466,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,24-Aug-14,465.12,2,0.49,16,1,17,4,26,9,10,Reserved_Seats
595548,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,20-Aug-14,285.6,2,0.49,15,2,17,6,24,5,10,Reserved_Seats
595566,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,4,0.49,15,2,17,14,18,3,0,Reserved_Seats
595616,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,4,0.49,16,1,17,4,19,2,18,General_Admission
595758,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,462.48,8,0.49,7,10,17,0,19,0,0,Reserved_Seats
595818,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,4,13,17,0,31,1,22,Reserved_Seats
596190,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,492.48,4,0.49,1,16,17,0,16,2,2,Reserved_Seats
596413,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,277.2,4,0.49,17,0,17,4,32,6,18,Reserved_Seats
596629,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,1,0.49,12,5,17,1,24,5,19,Reserved_Seats
597227,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,445.2,4,0.49,16,1,17,0,6,1,0,Reserved_Seats
597316,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,361.2,6,0.49,14,3,17,3,15,2,16,Reserved_Seats
597502,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,361.2,4,0.49,11,6,17,0,17,1,19,Reserved_Seats
597656,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,17,0,17,0,15,3,16,Reserved_Seats
597990,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,2,0.49,11,6,17,0,1,0,0,Reserved_Seats
598629,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,207.36,1,0.49,8,9,17,0,4,1,0,General_Admission
598848,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,2,0.49,11,6,17,0,24,4,16,Reserved_Seats
598854,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,1,0.49,15,2,17,1,22,4,18,Reserved_Seats
598875,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,361.2,4,0.49,9,8,17,2,9,3,9,Reserved_Seats
599172,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,11,6,17,0,28,2,0,Reserved_Seats
599568,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,9,8,17,4,0,0,0,General_Admission
600037,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,2,0.49,5,12,17,0,10,3,4,Reserved_Seats
600739,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,17,0,17,7,0,0,0,Reserved_Seats
600747,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,10,7,17,0,0,0,0,Reserved_Seats
600792,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,14,3,17,0,2,0,2,Reserved_Seats
601689,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,522.24,2,0.49,13,4,17,2,27,1,24,Reserved_Seats
602067,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,279.84,2,0.49,12,5,17,8,41,18,25,Reserved_Seats
602437,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,522.24,4,0.49,16,1,17,3,0,0,0,Reserved_Seats
602441,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,3,0.49,6,11,17,3,24,5,22,Reserved_Seats
602447,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,436.72,6,0.49,15,2,17,8,20,0,0,Reserved_Seats
602462,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,12,5,17,0,37,2,24,General_Admission
602615,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,30-Dec-14,361.2,12,0.49,15,2,17,2,3,1,12,Reserved_Seats
602760,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,410.4,2,0.49,13,4,17,0,25,6,17,Reserved_Seats
602924,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,4,0.49,4,13,17,0,5,1,0,General_Admission
603113,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,432.48,2,0.49,12,5,17,0,5,0,0,Reserved_Seats
603568,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,2,0.49,5,12,17,0,16,1,15,Reserved_Seats
603603,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,15,2,17,4,21,2,21,Reserved_Seats
604496,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,2-Feb-14,432.48,2,0.49,7,10,17,0,15,4,0,Reserved_Seats
604666,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,17,0,17,0,2,0,2,Reserved_Seats
604697,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,2,0.49,11,6,17,4,27,5,19,General_Admission
605125,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,6,0.49,14,3,17,6,23,3,18,Reserved_Seats
605179,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,285.12,2,0.49,8,9,17,0,37,11,22,Reserved_Seats
605372,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,15,2,17,0,0,0,0,Reserved_Seats
605548,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,17,0,17,3,18,3,18,Reserved_Seats
606060,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,427.68,3,0.49,14,3,17,4,28,3,18,Reserved_Seats
606393,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,1,0.49,9,8,17,0,15,1,10,Reserved_Seats
606615,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,243.36,2,0.49,11,6,17,0,10,1,1,Reserved_Seats
606804,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,684,2,0.49,14,3,17,6,18,4,0,Club_Level
606867,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,3,14,17,0,21,1,0,General_Admission
607161,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,8,9,17,0,14,0,0,General_Admission
607525,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,28-Sep-14,94.656,2,0.49,13,4,17,10,21,7,8,Reserved_Seats
607585,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,2,0.49,5,12,17,0,5,0,0,General_Admission
608022,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,375.36,10,0.49,11,6,17,0,0,0,0,Reserved_Seats
608096,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,285.6,2,0.49,12,5,17,0,4,0,1,Reserved_Seats
608449,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,375.36,2,0.49,15,2,17,0,9,1,1,Reserved_Seats
608479,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,279.84,3,0.49,10,7,17,4,21,6,17,Reserved_Seats
608722,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,375.36,2,0.49,5,12,17,0,5,1,0,Reserved_Seats
609019,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,350.88,2,0.49,16,1,17,0,12,3,7,Reserved_Seats
609105,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,269.28,2,0.49,13,4,17,3,16,1,13,Reserved_Seats
609181,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,5,12,17,3,26,3,20,Reserved_Seats
609404,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,233.28,3,0.49,16,1,17,3,27,4,23,General_Admission
609570,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,5,12,17,3,28,6,23,Reserved_Seats
610013,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,17,0,17,10,22,2,17,General_Admission
610339,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,12,0.49,17,0,17,151,21,4,16,Reserved_Seats
611269,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,8,9,17,1,26,6,21,General_Admission
611732,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,2,0.49,17,0,17,2,1,0,0,Reserved_Seats
612143,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,220.32,1,0.49,15,2,17,0,3,0,1,General_Admission
612157,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,407.04,4,0.49,5,12,17,0,0,0,0,Reserved_Seats
612399,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,285.12,4,0.49,8,9,17,4,5,1,1,Reserved_Seats
612604,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,17,0,17,3,21,2,19,Reserved_Seats
613231,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,356.04,8,0.49,17,0,17,0,0,0,0,Reserved_Seats
613289,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,3,0.49,15,2,17,0,0,0,0,General_Admission
613429,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,14-Oct-14,268.8,2,0.49,15,2,17,0,24,5,8,Reserved_Seats
613432,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,94.656,1,0.49,4,13,17,0,1,0,0,Reserved_Seats
613442,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,11,6,17,0,20,3,2,Reserved_Seats
613932,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,216,2,0.49,11,6,17,0,25,5,21,General_Admission
614307,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,26-Jan-14,431.28,8,0.49,14,3,17,0,48,12,12,Reserved_Seats
615013,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,12,5,17,0,32,3,22,Reserved_Seats
615430,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,14,3,17,0,28,4,20,General_Admission
615918,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,1109.76,6,0.49,14,3,17,6,33,4,31,Platinum_Club
616082,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,4-Aug-14,220.32,1,0.49,3,14,17,0,22,4,22,General_Admission
616286,2013 Basketball Season Tickets,2014 Basketball Season Tickets,0,26-Mar-14,432.48,3,0.49,7,10,17,0,5,1,1,Reserved_Seats
616340,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,465.12,2,0.49,11,6,17,2,19,7,11,Reserved_Seats
616401,2013 Basketball Season Tickets,2014 Basketball Season Tickets,1,3-Aug-14,432.48,2,0.49,16,1,17,0,0,0,0,Reserved_Seats
