Customer_ID,Renewal_or_Non-renewal_Date,Zip_Code_Distance_From_Stadium,Tenure_As_Season_Ticket_Member
578036,7/16/2013,26.16085205,7
578036,8/3/2014,26.16085205,8
578129,3/26/2014,57.46730681,1
578382,8/4/2014,24.53955719,3
578817,7/16/2013,25.99646482,4
578817,8/4/2014,25.99646482,5
578819,7/16/2013,3.395981776,8
578819,8/3/2014,3.395981776,9
578903,10/1/2013,27.53737402,1
578903,8/3/2014,27.53737402,2
579149,7/16/2013,22.70926476,8
579149,8/3/2014,22.70926476,9
579453,11/10/2013,12.38848901,1
579453,8/3/2014,12.38848901,2
579481,3/26/2014,60.37940771,1
579503,7/16/2013,17.96124416,8
579503,8/4/2014,17.96124416,9
579859,3/26/2014,10.02794563,1
579953,7/16/2013,7.638983843,1
579953,3/26/2014,7.638983843,2
579972,7/16/2013,21.52074424,1
579972,1/23/2014,21.52074424,2
580230,7/16/2013,375.0523102,2
580230,8/4/2014,375.0523102,3
580291,10/1/2013,112.674185,2
580291,3/26/2014,112.674185,3
580312,7/16/2013,13.26172683,8
580312,2/8/2014,13.26172683,9
580315,8/15/2013,22.05968316,1
580315,8/3/2014,22.05968316,2
580409,8/4/2014,6.032130334,1
580620,7/16/2013,NA,8
580620,8/3/2014,NA,9
581090,8/3/2014,46.50227642,1
581181,8/4/2014,25.82196499,1
581191,7/16/2013,27.70665127,1
581191,8/3/2014,27.70665127,2
581500,8/3/2014,21.52074424,1
581652,7/16/2013,15.99369386,4
581652,8/3/2014,15.99369386,5
581695,7/16/2013,41.60826125,8
581695,8/4/2014,41.60826125,9
581850,11/26/2013,10.02794563,1
581850,3/26/2014,10.02794563,2
581930,7/16/2013,54.7420362,2
581930,8/3/2014,54.7420362,3
581934,10/1/2013,5.728709965,8
581934,8/3/2014,5.728709965,9
581988,3/26/2014,0.00017697,1
582230,3/26/2014,20.46984132,1
582247,7/16/2013,29.91608899,1
582247,8/3/2014,29.91608899,2
582660,7/16/2013,20.35837239,8
582660,3/26/2014,20.35837239,9
583465,10/1/2013,50.9693875,1
583465,3/26/2014,50.9693875,2
583560,10/1/2013,40.48274959,1
583639,7/16/2013,56.3290612,8
583639,8/3/2014,56.3290612,9
583649,8/3/2014,21.35770313,1
584250,7/16/2013,28.73945033,8
584250,8/3/2014,28.73945033,9
584407,3/26/2014,21.52074424,1
584491,8/4/2014,23.2428835,1
584590,7/16/2013,21.56989477,8
584590,8/3/2014,21.56989477,9
584623,7/16/2013,46.47295373,5
584623,8/4/2014,46.47295373,6
585297,7/16/2013,32.30078553,4
585297,8/4/2014,32.30078553,5
585993,10/1/2013,33.71821168,8
586220,7/16/2013,28.40195733,8
586220,8/3/2014,28.40195733,9
586344,8/4/2014,78.04636007,1
586593,8/3/2014,42.92879999,1
586827,7/16/2013,155.3261616,1
586827,8/3/2014,155.3261616,2
587363,10/1/2013,66.87826787,2
587363,3/26/2014,66.87826787,3
587658,1/4/2014,22.07978182,1
587778,7/16/2013,16.31722129,4
587778,8/3/2014,16.31722129,5
588021,7/16/2013,14.83371684,4
588021,8/3/2014,14.83371684,5
588241,7/16/2013,14.13157275,1
588241,8/4/2014,14.13157275,2
588510,7/16/2013,35.59152571,5
588510,8/3/2014,35.59152571,6
588909,7/16/2013,27.61801019,5
588909,8/4/2014,27.61801019,6
589093,7/16/2013,23.64243435,1
589093,8/3/2014,23.64243435,2
589553,3/26/2014,35.79251187,9
589592,7/16/2013,17.89437434,4
589592,8/3/2014,17.89437434,5
589661,8/3/2014,9.556924115,1
589667,8/3/2014,21.29641996,1
590190,7/16/2013,35.09590035,2
590190,8/3/2014,35.09590035,3
590281,10/30/2013,23.2428835,1
590281,8/4/2014,23.2428835,2
590358,3/26/2014,15.99369386,1
590398,8/4/2014,56.54683128,1
590741,7/16/2013,9.074084291,2
590741,3/26/2014,9.074084291,3
590978,7/16/2013,20.70241261,5
590978,8/4/2014,20.70241261,6
591009,7/16/2013,12.16476665,8
591009,8/3/2014,12.16476665,9
591181,7/16/2013,27.70665127,4
591181,8/4/2014,27.70665127,5
591288,7/16/2013,21.58337694,4
591288,8/3/2014,21.58337694,5
591324,3/26/2014,22.14805447,1
591937,7/16/2013,20.49591016,2
591937,8/3/2014,20.49591016,3
592134,11/12/2013,25.19325824,8
592134,3/26/2014,25.19325824,9
592166,8/3/2014,9.04590558,1
592272,10/1/2013,77.47757348,1
592272,3/26/2014,77.47757348,2
592580,10/1/2013,5.796056068,8
592675,7/16/2013,NA,8
592675,8/3/2014,NA,9
592726,3/26/2014,98.06801622,1
593416,7/16/2013,376.5217628,1
593416,8/4/2014,376.5217628,2
593452,8/4/2014,15.22473615,1
593574,10/1/2013,10.50341991,1
593574,8/4/2014,10.50341991,2
593813,10/1/2013,80.12423883,1
593813,3/26/2014,80.12423883,2
593981,7/16/2013,61.00762562,1
593981,8/4/2014,61.00762562,2
594180,7/16/2013,33.38106979,2
594180,8/4/2014,33.38106979,3
594433,10/7/2013,44.50144072,1
594433,2/9/2014,44.50144072,2
594513,3/26/2014,21.66659801,1
595082,9/18/2013,16.31722129,8
595082,8/4/2014,16.31722129,9
595090,3/3/2014,6.032130334,9
595466,8/24/2014,7.279633299,1
595548,8/20/2014,23.56213922,1
595566,7/16/2013,11.44321555,2
595566,8/3/2014,11.44321555,3
595616,9/25/2013,7.402454471,1
595616,8/4/2014,7.402454471,2
595758,10/30/2013,13.46804269,1
595758,3/26/2014,13.46804269,2
595818,7/16/2013,42.92879999,7
595818,8/3/2014,42.92879999,8
596124,7/25/2013,11.44321555,1
596190,10/1/2013,7.638983843,8
596190,3/26/2014,7.638983843,9
596413,11/19/2013,40.42795545,1
596413,8/4/2014,40.42795545,2
596629,8/3/2014,42.81787713,1
597227,3/26/2014,17.89437434,4
597316,11/13/2013,10.02794563,4
597316,8/3/2014,10.02794563,5
597502,7/16/2013,5.728709965,8
597502,8/3/2014,5.728709965,9
597580,10/1/2013,15.73557189,8
597656,7/16/2013,75.94116765,2
597656,8/3/2014,75.94116765,3
597990,7/25/2013,17.72608889,2
597990,3/26/2014,17.72608889,3
598629,3/26/2014,21.66659801,1
598848,8/3/2014,13.26172683,1
598854,7/16/2013,37.29619462,4
598854,8/3/2014,37.29619462,5
598875,11/19/2013,32.18646091,1
598875,8/3/2014,32.18646091,2
599172,7/16/2013,NA,8
599172,8/3/2014,NA,9
599568,8/4/2014,20.70241261,1
600037,3/18/2013,24.21081399,5
600037,3/26/2014,24.21081399,6
600739,7/16/2013,33.21102546,5
600739,8/3/2014,33.21102546,6
600747,7/16/2013,9.074084291,8
600747,8/3/2014,9.074084291,9
600792,7/16/2013,375.0523102,2
600792,8/4/2014,375.0523102,3
601689,8/3/2014,23.98921286,1
602067,7/16/2013,16.70995515,4
602067,8/3/2014,16.70995515,5
602437,8/3/2014,6.032130334,1
602441,9/2/2013,37.29619462,1
602441,8/3/2014,37.29619462,2
602447,2/12/2013,35.59152571,1
602447,3/26/2014,35.59152571,2
602462,7/16/2013,15.34099297,7
602462,8/4/2014,15.34099297,8
602615,11/18/2013,26.32308329,2
602615,12/30/2014,26.32308329,3
602760,8/3/2014,20.35837239,1
602924,3/26/2014,9.806216599,1
603113,7/16/2013,NA,8
603113,3/26/2014,NA,9
603208,7/16/2013,7.638983843,1
603568,7/16/2013,21.01050547,7
603568,8/4/2014,21.01050547,8
603603,7/16/2013,15.64707712,8
603603,8/3/2014,15.64707712,9
603800,3/26/2013,NA,1
604496,11/18/2013,9.074084291,2
604496,2/2/2014,9.074084291,3
604513,3/26/2013,286.76765,1
604666,7/16/2013,375.0523102,2
604666,8/4/2014,375.0523102,3
604697,8/4/2014,42.81787713,1
605125,8/3/2014,40.30498438,1
605179,7/16/2013,35.36348712,4
605179,8/4/2014,35.36348712,5
605372,7/25/2013,12.38848901,2
605372,3/26/2014,12.38848901,3
605504,7/25/2013,32.76272314,2
605548,7/16/2013,7.402454471,8
605548,8/3/2014,7.402454471,9
605656,10/1/2013,37.55623245,2
606060,9/10/2013,4.580049203,1
606060,8/3/2014,4.580049203,2
606393,7/16/2013,8.605469492,8
606393,8/4/2014,8.605469492,9
606615,3/26/2014,146.0829426,1
606786,10/1/2013,69.85769002,1
606804,8/4/2014,4.580049203,1
606867,7/16/2013,33.51615027,1
606867,3/26/2014,33.51615027,2
607161,3/26/2014,34.07030886,1
607525,7/25/2013,66.25525675,2
607525,9/28/2014,66.25525675,3
607585,3/26/2014,31.92344975,1
608022,10/1/2013,0.00017697,8
608022,8/3/2014,0.00017697,9
608096,3/26/2014,63.89876461,1
608449,3/26/2014,21.56989477,1
608479,7/16/2013,20.20695835,2
608479,8/4/2014,20.20695835,3
608722,3/26/2014,12.38848901,1
609019,7/16/2013,46.47295373,2
609019,8/3/2014,46.47295373,3
609105,7/16/2013,15.02181066,2
609105,8/4/2014,15.02181066,3
609181,7/16/2013,13.26172683,1
609181,8/3/2014,13.26172683,2
609404,8/4/2014,21.52074424,1
609570,7/16/2013,5.728709965,8
609570,8/3/2014,5.728709965,9
610013,8/4/2014,19.708638,1
610339,8/3/2014,1523.569925,1
611269,7/16/2013,17.96124416,8
611269,8/4/2014,17.96124416,9
611732,7/25/2013,20.4955324,6
611732,3/26/2014,20.4955324,7
612143,9/17/2013,11.50835129,2
612143,3/26/2014,11.50835129,3
612157,7/16/2013,44.50144072,8
612157,8/3/2014,44.50144072,9
612399,9/29/2013,57.70410172,1
612399,3/26/2014,57.70410172,2
612604,7/16/2013,3.395981776,8
612604,8/3/2014,3.395981776,9
613231,7/16/2013,155.3261616,1
613231,8/3/2014,155.3261616,2
613289,9/19/2013,31.7502737,2
613289,8/4/2014,31.7502737,3
613429,10/14/2014,17.89437434,1
613432,3/26/2014,66.87826787,1
613442,7/16/2013,16.46862019,8
613442,8/3/2014,16.46862019,9
613932,7/16/2013,40.76384882,5
613932,8/4/2014,40.76384882,6
614307,3/16/2013,12.16476665,1
614307,1/26/2014,12.16476665,2
614610,7/16/2013,590.8194364,1
615013,7/16/2013,9.074084291,8
615013,8/3/2014,9.074084291,9
615430,7/16/2013,23.18747017,2
615430,8/4/2014,23.18747017,3
615918,8/4/2014,18.48140992,1
616082,7/16/2013,50.24060217,2
616082,8/4/2014,50.24060217,3
616286,7/16/2013,11.77745049,1
616286,3/26/2014,11.77745049,2
616340,8/3/2014,14.77824202,2
616401,7/16/2013,14.13157275,8
616401,8/3/2014,14.13157275,9
617293,7/16/2013,18.42756345,5
617293,3/26/2014,18.42756345,6
617306,7/25/2013,26.06443213,3
617306,3/26/2014,26.06443213,4
617825,12/18/2014,0.00017697,1
618199,7/16/2013,82.09085103,8
618199,8/3/2014,82.09085103,9
618457,3/26/2014,29.51479232,1
618496,10/1/2013,25.82196499,2
618496,11/12/2014,25.82196499,3
618696,7/25/2013,39.40556457,2
618723,10/1/2013,8.306478945,8
618723,3/26/2014,8.306478945,9
619153,3/26/2014,16.31722129,1
619373,10/1/2013,23.31775438,2
619670,7/16/2013,39.55147891,8
619670,8/3/2014,39.55147891,9
619731,7/16/2013,17.83469627,8
619731,8/3/2014,17.83469627,9
619963,7/16/2013,31.80107356,2
619963,8/3/2014,31.80107356,3
620111,10/1/2013,37.48805991,8
620111,8/4/2014,37.48805991,9
620359,7/16/2013,15.75395103,6
620359,8/3/2014,15.75395103,7
620467,7/16/2013,26.02374625,8
620467,8/3/2014,26.02374625,9
620653,3/26/2014,26.81577166,2
621758,8/3/2014,0.00017697,1
621932,10/1/2013,21.43755389,2
621932,3/26/2014,21.43755389,3
622099,3/26/2014,21.58337694,1
622386,8/18/2013,59.0445533,1
622386,11/10/2014,59.0445533,2
622548,3/26/2014,15.34099297,1
622578,3/26/2014,37.55623245,1
622701,3/26/2014,46.47812996,1
622733,7/16/2013,15.00254292,7
622733,8/3/2014,15.00254292,8
622753,11/12/2014,33.71821168,1
622841,10/30/2013,13.67847648,2
622841,8/4/2014,13.67847648,3
623031,8/3/2014,9.04590558,1
624169,7/16/2013,14.13157275,2
624169,3/26/2014,14.13157275,3
624286,3/26/2014,2595.710857,1
624502,7/16/2013,18.77702669,1
624502,8/3/2014,18.77702669,2
624577,11/19/2013,35.36348712,1
624577,8/3/2014,35.36348712,2
624584,8/4/2014,28.52474631,1
624985,7/16/2013,40.07271239,5
624985,8/4/2014,40.07271239,6
625030,7/25/2013,16.07220001,2
625030,3/26/2014,16.07220001,3
625096,8/3/2014,NA,9
625369,8/4/2014,17.68297694,1
625436,7/16/2013,23.2428835,8
625436,8/4/2014,23.2428835,9
625749,7/16/2013,103.4490194,6
625749,8/3/2014,103.4490194,7
626714,7/16/2013,17.38066512,2
626714,8/3/2014,17.38066512,3
626798,3/26/2014,42.81787713,1
626968,10/1/2013,8.605469492,8
627027,3/26/2014,31.80107356,1
627651,10/1/2013,14.83371684,2
627904,8/3/2014,42.81787713,1
627918,7/16/2013,375.0523102,2
627918,8/4/2014,375.0523102,3
628271,7/16/2013,375.0523102,2
628271,8/4/2014,375.0523102,3
628358,7/16/2013,25.98674731,1
628358,8/3/2014,25.98674731,2
628673,8/4/2014,21.01050547,1
628809,7/16/2013,0.00017697,8
628809,8/3/2014,0.00017697,9
629287,7/16/2013,17.91760651,2
629287,8/3/2014,17.91760651,3
629535,7/16/2013,18.40830478,5
629535,8/3/2014,18.40830478,6
629599,8/4/2014,15.00254292,1
630048,7/16/2013,14.13157275,8
630048,8/4/2014,14.13157275,9
630190,7/16/2013,21.64872308,2
630190,8/3/2014,21.64872308,3
630421,8/3/2014,842.8314956,1
630429,8/4/2014,10.99206917,1
630685,7/16/2013,11.44321555,8
630685,8/4/2014,11.44321555,9
630740,8/3/2014,26.02374625,1
631264,7/16/2013,22.57830851,8
631264,8/3/2014,22.57830851,9
631309,7/16/2013,21.43755389,6
631309,8/4/2014,21.43755389,7
631411,10/1/2013,8.605469492,8
631411,8/3/2014,8.605469492,9
631528,8/3/2014,27.70665127,9
631580,8/4/2014,29.89956229,1
631715,10/1/2013,32.76272314,4
631715,8/3/2014,32.76272314,5
631751,3/26/2014,106.8029033,1
632015,7/16/2013,19.81626171,8
632015,8/4/2014,19.81626171,9
632147,7/16/2013,20.16113514,8
632147,8/3/2014,20.16113514,9
632669,11/11/2014,25.82196499,1
632697,8/4/2014,8.306478945,1
633316,7/16/2013,27.39593004,8
633316,8/4/2014,27.39593004,9
633684,8/25/2013,11.03848095,1
633684,8/19/2014,11.03848095,2
633991,8/3/2014,0.00017697,1
634145,8/3/2014,7.638983843,1
634362,8/4/2014,135.0025121,1
634652,7/16/2013,12.38848901,1
634652,8/3/2014,12.38848901,2
635083,7/16/2013,8.306478945,8
635083,8/3/2014,8.306478945,9
635243,11/19/2013,34.47396313,1
635243,8/3/2014,34.47396313,2
635384,3/16/2013,18.43335983,1
635542,8/4/2014,57.70410172,1
636098,7/16/2013,21.01050547,8
636098,3/26/2014,21.01050547,9
636274,10/1/2013,17.72608889,2
636274,8/3/2014,17.72608889,3
636402,7/16/2013,15.64707712,6
636402,8/3/2014,15.64707712,7
636567,3/26/2014,42.19198444,1
636575,8/31/2014,24.7410189,9
636605,8/4/2014,39.40556457,1
636700,7/16/2013,235.0094708,7
636700,8/4/2014,235.0094708,8
636865,8/4/2014,37.29619462,1
637333,10/1/2013,7.638983843,1
637333,3/26/2014,7.638983843,2
637471,8/4/2014,31.59157314,1
637681,7/16/2013,9.04590558,8
637681,8/3/2014,9.04590558,9
637857,7/16/2013,25.26416632,5
637857,8/4/2014,25.26416632,6
638490,7/16/2013,24.30495175,5
638490,8/4/2014,24.30495175,6
638613,7/16/2013,35.28280301,5
638613,3/26/2014,35.28280301,6
638758,10/1/2013,45.95205181,2
639086,7/16/2013,23.76625678,8
639086,8/3/2014,23.76625678,9
639279,7/16/2013,21.29641996,8
639279,8/3/2014,21.29641996,9
639379,7/16/2013,52.39765222,1
639379,8/4/2014,52.39765222,2
639532,10/1/2013,77.24893778,8
639532,3/26/2014,77.24893778,9
640001,7/16/2013,17.96124416,8
640001,11/5/2014,17.96124416,9
640053,8/4/2014,5.741087938,1
640659,8/4/2014,11.57195959,1
640686,7/16/2013,9.302954244,1
640686,8/4/2014,9.302954244,2
640758,3/26/2014,27.38523786,1
640765,3/18/2013,5.796056068,1
640765,3/26/2014,5.796056068,2
641098,8/4/2014,31.1821572,1
641174,8/4/2014,3.395981776,1
641188,7/25/2013,13.77729398,1
641188,3/26/2014,13.77729398,2
641562,8/4/2014,15.08747909,1
641633,7/16/2013,11.03848095,4
641633,8/3/2014,11.03848095,5
642741,8/3/2014,25.10220162,1
642910,7/16/2013,20.4955324,8
642910,8/3/2014,20.4955324,9
643044,3/26/2014,62.19761255,1
643052,7/16/2013,39.90484584,8
643052,8/3/2014,39.90484584,9
643193,8/3/2014,27.15250915,1
643242,7/16/2013,15.64947626,2
643242,8/4/2014,15.64947626,3
643376,8/4/2014,30.52360175,1
643802,3/26/2014,40.79252093,1
643871,8/4/2014,49.56420138,1
643924,7/16/2013,29.89956229,2
643924,8/3/2014,29.89956229,3
643965,7/16/2013,9.04590558,8
643965,8/3/2014,9.04590558,9
644216,11/28/2013,12.83150898,2
644216,8/3/2014,12.83150898,3
644354,7/16/2013,375.0523102,2
644354,8/4/2014,375.0523102,3
644695,8/28/2014,62.68350641,1
645046,7/16/2013,21.52074424,4
645046,8/4/2014,21.52074424,5
645135,7/16/2013,94.3877459,5
645135,8/3/2014,94.3877459,6
645257,10/1/2013,39.55147891,1
645257,3/26/2014,39.55147891,2
645307,10/1/2013,31.7502737,4
645307,8/4/2014,31.7502737,5
645400,7/16/2013,17.96124416,8
645400,8/3/2014,17.96124416,9
645477,7/16/2013,15.34099297,6
645477,8/4/2014,15.34099297,7
645488,8/4/2014,33.28916579,8
645518,7/16/2013,19.89427802,8
645518,8/3/2014,19.89427802,9
645563,7/16/2013,5.741087938,2
645563,8/3/2014,5.741087938,3
645870,10/1/2013,37.55623245,2
646044,7/16/2013,33.9102695,2
646299,8/25/2013,9.302954244,5
646299,8/4/2014,9.302954244,6
646544,7/16/2013,33.71821168,8
646544,8/4/2014,33.71821168,9
646815,9/23/2014,79.17876394,1
646864,10/30/2013,25.64514487,8
646864,8/4/2014,25.64514487,9
646875,7/16/2013,194.2364974,7
646875,10/23/2014,194.2364974,8
646932,7/16/2013,8.605469492,8
646932,8/3/2014,8.605469492,9
646953,7/16/2013,27.53737402,2
646953,9/1/2014,27.53737402,3
647238,7/16/2013,17.83469627,4
647499,8/3/2014,16.31722129,1
647895,7/16/2013,14.77824202,6
647895,8/4/2014,14.77824202,7
647897,9/11/2013,9.074084291,8
647897,8/3/2014,9.074084291,9
648196,7/25/2013,15.99369386,2
648196,1/4/2014,15.99369386,3
648550,7/16/2013,NA,8
648550,8/3/2014,NA,9
648591,3/26/2014,29.17976435,1
648723,12/11/2014,20.0917229,1
648792,7/16/2013,21.35770313,2
648792,8/4/2014,21.35770313,3
648889,7/16/2013,11.03848095,8
648889,8/3/2014,11.03848095,9
649211,11/24/2013,42.81787713,1
649211,8/3/2014,42.81787713,2
650219,7/16/2013,30.31595245,8
650219,8/3/2014,30.31595245,9
650334,8/3/2014,50.24060217,1
650350,7/16/2013,27.70665127,1
650350,8/3/2014,27.70665127,2
650645,7/16/2013,24.30495175,7
650645,8/3/2014,24.30495175,8
651214,7/16/2013,33.78481808,2
651214,8/3/2014,33.78481808,3
651494,7/16/2013,18.48140992,8
651494,8/3/2014,18.48140992,9
651888,11/9/2014,47.68082894,1
652100,7/16/2013,NA,8
652100,8/3/2014,NA,9
652415,8/3/2014,15.64707712,1
652419,7/16/2013,32.87016899,4
652419,8/3/2014,32.87016899,5
652528,7/16/2013,375.0523102,1
652528,8/4/2014,375.0523102,2
652684,9/30/2014,73.64298823,1
652741,3/26/2014,71.24086835,1
653423,7/16/2013,17.89437434,2
653423,8/3/2014,17.89437434,3
653546,11/12/2013,30.31595245,8
653546,8/3/2014,30.31595245,9
653554,10/1/2013,27.35781425,1
653554,8/12/2014,27.35781425,2
654080,7/16/2013,25.19325824,8
654080,8/4/2014,25.19325824,9
654354,8/4/2014,17.89437434,1
654368,10/1/2013,27.17007623,2
654377,7/16/2013,15.73557189,8
654377,8/4/2014,15.73557189,9
654523,3/26/2014,12.38848901,1
654764,7/25/2013,55.21030129,2
654764,3/26/2014,55.21030129,3
655144,3/26/2014,53.96419643,1
655316,7/16/2013,23.18747017,2
655316,8/4/2014,23.18747017,3
655384,8/4/2014,8.605469492,1
656015,3/26/2014,62.68350641,1
656039,7/16/2013,26.02374625,5
656039,8/4/2014,26.02374625,6
656095,8/3/2014,31.43649782,1
656296,9/18/2014,33.67337171,1
656932,7/16/2013,375.0523102,2
656932,8/4/2014,375.0523102,3
657360,8/26/2014,15.02181066,1
657626,7/16/2013,39.50605696,8
657626,8/3/2014,39.50605696,9
657800,7/16/2013,5.741087938,8
657800,8/3/2014,5.741087938,9
657882,10/1/2013,62.8442648,1
658185,2/29/2014,14.53871525,1
658244,7/16/2013,30.31595245,8
658244,8/12/2014,30.31595245,9
658390,7/16/2013,47.45532951,1
658390,8/4/2014,47.45532951,2
658470,3/26/2014,25.26416632,1
659123,7/16/2013,17.89437434,6
659123,8/3/2014,17.89437434,7
659261,7/16/2013,25.38022385,8
659261,8/3/2014,25.38022385,9
659485,7/16/2013,375.0523102,2
659485,8/4/2014,375.0523102,3
660050,10/1/2013,29.6022297,6
660232,7/25/2013,33.71821168,1
660296,7/16/2013,18.82507069,4
660296,3/26/2014,18.82507069,5
660347,7/16/2013,26.02374625,8
660347,3/26/2014,26.02374625,9
660440,3/26/2014,15.02181066,1
660839,7/16/2013,30.31595245,8
660839,8/3/2014,30.31595245,9
661231,7/16/2013,66.04137483,4
661231,8/4/2014,66.04137483,5
662153,10/1/2013,21.48118365,8
662153,8/3/2014,21.48118365,9
662654,8/3/2014,24.53955719,7
662664,7/16/2013,13.77729398,5
662664,8/3/2014,13.77729398,6
662832,8/12/2014,28.52474631,1
663070,10/1/2013,103.1447721,1
663185,10/1/2013,22.47726191,8
663185,8/4/2014,22.47726191,9
663382,10/1/2013,52.3463279,4
663382,8/4/2014,52.3463279,5
663408,7/16/2013,25.26416632,4
663408,8/3/2014,25.26416632,5
663729,10/1/2013,51.69819402,2
663778,7/16/2013,3.395981776,8
663778,8/4/2014,3.395981776,9
663991,7/16/2013,28.87472634,8
663991,8/3/2014,28.87472634,9
664308,11/6/2014,26.36386491,1
665058,8/4/2014,5.796056068,1
665538,8/11/2014,15.34099297,1
665722,8/4/2014,35.59152571,1
665825,8/4/2014,20.34868819,1
665859,7/16/2013,17.68297694,1
665859,8/4/2014,17.68297694,2
666012,7/16/2013,34.47396313,2
666012,8/3/2014,34.47396313,3
666026,8/3/2014,28.87472634,1
666054,7/16/2013,19.11086059,4
666054,3/26/2014,19.11086059,5
666146,7/16/2013,21.56989477,8
666146,8/4/2014,21.56989477,9
666182,10/30/2013,NA,2
666182,12/30/2014,NA,3
666547,8/3/2014,27.17007623,1
666846,2/25/2014,16.99233623,1
667162,8/4/2014,17.83469627,3
667185,7/16/2013,NA,8
667185,8/4/2014,NA,9
667561,3/26/2014,11.77745049,1
667958,7/16/2013,54.95214365,8
667958,8/3/2014,54.95214365,9
667991,7/16/2013,40.14704652,2
667991,8/3/2014,40.14704652,3
668634,7/16/2013,26.81577166,8
668634,8/3/2014,26.81577166,9
668700,7/16/2013,34.14664351,8
668700,8/3/2014,34.14664351,9
668800,11/11/2014,47.93283262,1
669139,7/16/2013,23.56213922,1
669139,8/4/2014,23.56213922,2
669286,8/3/2014,23.3282914,1
669292,8/3/2014,21.56989477,1
669491,8/3/2014,52.39765222,1
669522,7/16/2013,29.54053491,1
669522,8/3/2014,29.54053491,2
669862,10/1/2013,21.12956904,5
669870,11/18/2013,25.99646482,1
669870,8/4/2014,25.99646482,2
670075,7/25/2013,20.4955324,2
670129,7/16/2013,31.43649782,7
670129,8/4/2014,31.43649782,8
670256,7/16/2013,0.00017697,2
670256,8/4/2014,0.00017697,3
670562,8/3/2014,29.90261282,7
671037,7/16/2013,378.2858044,1
671037,8/4/2014,378.2858044,2
671142,8/3/2014,82.17559228,1
671394,7/16/2013,32.87016899,2
671394,8/3/2014,32.87016899,3
671422,8/3/2014,37.55623245,1
671662,10/30/2013,14.53871525,2
671662,8/4/2014,14.53871525,3
671802,7/16/2013,7.402454471,2
672788,7/16/2013,15.00254292,8
672788,8/4/2014,15.00254292,9
673060,7/16/2013,14.13157275,8
673060,8/3/2014,14.13157275,9
673487,7/16/2013,34.47396313,2
673487,8/4/2014,34.47396313,3
673750,10/1/2013,34.34524483,3
673750,8/3/2014,34.34524483,4
674253,8/4/2014,17.10352178,1
674302,7/16/2013,51.88401463,2
674302,8/3/2014,51.88401463,3
674636,7/16/2013,13.77729398,4
674636,8/3/2014,13.77729398,5
674793,7/16/2013,86.66731839,4
674793,8/3/2014,86.66731839,5
674818,8/3/2014,36.32519181,1
674906,7/16/2013,44.50144072,1
674906,3/26/2014,44.50144072,2
675095,10/1/2013,44.41351105,8
675095,8/4/2014,44.41351105,9
675137,11/11/2014,20.70241261,1
675491,7/16/2013,15.08747909,4
675491,8/4/2014,15.08747909,5
675865,3/26/2014,26.02374625,1
676186,7/16/2013,15.99369386,8
676186,8/4/2014,15.99369386,9
676198,8/4/2014,15.64707712,1
676442,11/11/2014,13.77729398,1
676447,7/16/2013,12.38848901,8
676447,8/4/2014,12.38848901,9
676523,7/16/2013,18.13076507,8
676523,8/3/2014,18.13076507,9
676581,8/4/2014,20.20695835,1
676613,3/31/2013,NA,6
676613,9/29/2014,NA,7
676673,3/26/2014,27.35781425,1
677152,8/4/2014,15.99369386,1
677704,7/16/2013,90.4843806,1
677704,9/18/2014,90.4843806,2
678237,7/16/2013,25.38022385,8
678237,8/3/2014,25.38022385,9
678534,10/1/2013,31.7502737,4
678534,8/4/2014,31.7502737,5
678968,7/16/2013,9.302954244,8
678968,8/4/2014,9.302954244,9
679006,7/16/2013,65.20029539,1
679006,8/3/2014,65.20029539,2
679075,7/16/2013,27.39593004,2
679075,8/3/2014,27.39593004,3
679314,7/16/2013,5.728709965,8
679314,8/3/2014,5.728709965,9
680210,8/4/2014,15.08747909,1
680462,10/1/2013,91.0651431,2
680616,3/26/2014,13.67847648,1
680842,10/1/2013,31.7502737,5
680842,8/4/2014,31.7502737,6
681026,7/16/2013,38.51106989,8
681026,8/3/2014,38.51106989,9
681082,3/26/2014,82.09085103,1
681176,7/16/2013,23.98921286,7
681176,8/3/2014,23.98921286,8
681303,7/16/2013,3.395981776,8
681303,8/3/2014,3.395981776,9
681407,8/4/2014,34.47396313,1
681446,10/1/2013,27.35781425,7
681446,8/3/2014,27.35781425,8
681473,8/4/2014,9.074084291,1
681524,7/16/2013,17.96124416,2
681524,12/17/2014,17.96124416,3
681653,7/16/2013,4.580049203,4
681653,8/3/2014,4.580049203,5
681732,10/1/2013,22.57830851,1
681732,8/3/2014,22.57830851,2
681760,7/16/2013,25.19325824,8
681760,3/26/2014,25.19325824,9
682002,9/24/2013,33.1722489,4
682002,8/4/2014,33.1722489,5
682003,7/16/2013,9.302954244,5
682003,8/4/2014,9.302954244,6
682101,7/16/2013,42.92879999,8
682101,8/3/2014,42.92879999,9
682141,8/4/2014,20.16113514,1
682166,11/11/2014,8.306478945,1
682850,7/16/2013,10.50341991,2
682850,8/4/2014,10.50341991,3
682974,7/16/2013,25.26416632,2
682974,8/3/2014,25.26416632,3
683064,3/26/2014,29.90261282,1
683133,10/1/2013,17.89437434,6
683133,8/3/2014,17.89437434,7
683350,10/1/2013,35.28280301,1
683350,1/11/2014,35.28280301,2
683485,3/26/2014,20.20695835,1
683568,8/4/2014,17.10352178,1
683656,8/4/2014,28.52474631,8
683824,8/3/2014,91.0651431,1
